Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30
1.1911595416926597,1.1901078207472966,1.1908745574514021,1.186152941999744,1.194754143043437,1.198909113572437,1.2030468367317222,1.22174444423761,1.199734926002878,1.2351940725030102,1.223298881321476,1.2410598735267453,1.2512050049600785,1.2400393432895056,1.2527092919378597,1.2759314678239801,1.278964165372055,1.2895062681566383,1.3025457571654577,1.312148829384001,1.3412809628584048,1.329226144299382,1.3563123860953965,1.3545294953424314,1.3803447508868012,1.3928493550973664,1.412379568000589,1.4235017841121258,1.44045808788701,1.4445621747598743
1.1965303485606962,1.2007181018725408,1.2096511709122766,1.219520427578816,1.2037321825671616,1.2202977487776567,1.215689834904353,1.2064492982004076,1.2176306915504547,1.2259704015303565,1.2404720238177271,1.2416679702327937,1.250990976792168,1.2556935405836924,1.2559068218616762,1.28099758110177,1.282488744513752,1.2871411182900363,1.3302550201927767,1.289039924869629,1.3237581990561562,1.3529218683063848,1.358384096713433,1.3783748740376822,1.3949577311810257,1.4137877437570758,1.4179689163792513,1.4276540545073924,1.4385907225038155,1.4646411264851038
1.1981402714234513,1.1965889799306177,1.212889080248937,1.2116078254619158,1.2055775409504603,1.2047992970869692,1.2179682115340955,1.2175888010771436,1.2350117674516214,1.240678404604138,1.2358104990394467,1.2652150540446547,1.2651806463231412,1.2789121857523533,1.2801987898882936,1.2876766451266963,1.3091117414898295,1.3324076482079028,1.3318781989228992,1.3269951741414254,1.345765778595912,1.3595874366861702,1.379258761403383,1.3703441488539778,1.379997115077746,1.3935591888938674,1.4247909106160221,1.4401581713123341,1.4550649117041763,1.4535409096745058
1.2288894209336316,1.22311439709935,1.2181449748752013,1.223061239112672,1.2395922586441832,1.2406917149900716,1.2403456452942305,1.2579288293767679,1.237747715701395,1.238004849235559,1.265438197439177,1.2743738019296846,1.2620279395347682,1.2680588989486392,1.2781480163870473,1.3091006756816714,1.3016416951661494,1.3150537570298988,1.3005710143841167,1.3396545329783158,1.3635225770308386,1.3772760904686967,1.3747583873940425,1.384664485619818,1.4092301258843676,1.4092847625530134,1.416160645609753,1.4524307408557484,1.4606056549225592,1.4689936412656048
1.2492491569648632,1.2443466640979979,1.249620851189101,1.2331551502653908,1.2215250506677353,1.2332194750838437,1.237002805266515,1.270427091270278,1.2546232413696206,1.2719335224167014,1.2719164995482626,1.2803712027968563,1.2961369940290162,1.2925207156214356,1.3014095710841078,1.318624879560275,1.3165572040010531,1.3244362673778074,1.3482001148406817,1.3525028817896156,1.3571601161152371,1.3810249045598832,1.3885877206922552,1.4001370871724623,1.412067481683581,1.4166731784467879,1.4481651778327984,1.4489333788530854,1.482764780030116,1.4870080611659078
1.2364403490564393,1.2710309278300986,1.2496646677820287,1.272522143508782,1.244101651428617,1.2548295019299152,1.251912300074858,1.2680999014150427,1.2623463568882067,1.2848491205443744,1.2691479568822162,1.2901073686697433,1.3056824642744398,1.2936357131417158,1.3177014325143472,1.3328756495271978,1.3364936588021563,1.3425851857563948,1.3624971267932668,1.3736546162531493,1.3667308009987564,1.3835814828284696,1.4055591369342346,1.4331827641519093,1.4139518902375794,1.4361150005989123,1.4547518635865653,1.463435137602416,1.4657785419538798,1.4815328357096675
1.2477957792365764,1.2486517097128025,1.2547444391715659,1.26388472284178,1.2734247616797933,1.2737925905880918,1.2672792594731064,1.2819612994401706,1.2672742386636926,1.2922655041781437,1.2905937008109725,1.300343186062436,1.312838394073804,1.3109395963482744,1.3364509947419003,1.3331351352789762,1.3739219042231479,1.3472826599639065,1.3673350601232042,1.3670234929251877,1.3887485500768635,1.4084768024150647,1.41453072105118,1.4261442186984015,1.4358486299148743,1.461363533429004,1.4658633046525094,1.4816119717343887,1.5125085944716885,1.5124050187917324
1.270365389798634,1.2818103812379407,1.2777907325597018,1.2846963234274313,1.289496679618449,1.294120503921683,1.2855347606205465,1.3036059080476727,1.2912700226956955,1.307318651963087,1.3233845586800503,1.3092929720741708,1.3265363924897589,1.3237230904256025,1.3576547333018436,1.3519326267008018,1.3639074944040346,1.3755914448739879,1.37087636631293,1.3853552004945733,1.384001994478699,1.4142731099516386,1.43433914308501,1.4439345062096545,1.4503897638471752,1.455284590388811,1.4777741309670869,1.495322837891954,1.5169854046673399,1.5328609175830519
1.2806870975726539,1.289639143474559,1.2758546508956732,1.2806870210271724,1.2795238397765083,1.2861192072506809,1.3023686558947414,1.3160892136078033,1.315393815453319,1.296654001318746,1.3127771329406035,1.3421755189308764,1.344687477309171,1.3345216216808355,1.3478773455149375,1.3774106105637425,1.3653739194039125,1.3842362710855363,1.4079584200930344,1.426334199299698,1.4140601147612215,1.425999123367495,1.4607670905034222,1.4338237998009253,1.4792822553668954,1.482613523338282,1.474727944899669,1.5008562770611709,1.5157939253205504,1.531825670385892
1.2864524446418928,1.2957929870889635,1.296690751862075,1.3097379030860072,1.3071536327835585,1.317560295533046,1.3108212428719102,1.3347675349714094,1.3296850064134873,1.3186596026370612,1.3346025426567178,1.3372989896999945,1.3402464117006025,1.3513500408239612,1.3813750538426204,1.375517459428537,1.37381386217343,1.3953647761725332,1.4032625560062213,1.4194430414107935,1.43628475710052,1.432284876550826,1.4420847911772556,1.4507676016329834,1.4737748290079795,1.4935238669375759,1.485345322615125,1.5265896920361701,1.525242407376044,1.55188588166832
1.326226858904889,1.3221433769056947,1.3025844870295935,1.321909600135161,1.3197344162759834,1.319597777500067,1.325202600237448,1.3422948427662191,1.330706737404406,1.3439944683552814,1.3382384155706175,1.3688898919710166,1.3503807820245357,1.365397174892769,1.3773955195867709,1.383095013641737,1.4022805639335172,1.3862218631440644,1.4240524183642091,1.4350561540110605,1.4377314590394987,1.4351484429572396,1.4533732054234398,1.4757755102003813,1.4976219223721385,1.5117042406257892,1.519714618979922,1.5226622832156138,1.5453355546752194,1.5733362350166749
1.3571403865938723,1.3304751133494137,1.3356906796108958,1.3365674296340517,1.3451473569260128,1.3467306216928376,1.346382493580322,1.3394745864836486,1.3550792317120544,1.3864519270374989,1.3627914538339039,1.375553106061428,1.3668366301757937,1.3829298000545562,1.3954600142003706,1.3939137294824444,1.4251102055922595,1.4247237462229188,1.4473458707397377,1.433248211352057,1.4549175484830303,1.470570523726697,1.4606405544554195,1.4990889801188765,1.5011585719930756,1.5246190126030348,1.5252215557661735,1.5375303203220227,1.568395454798998,1.5837553795546526
1.3517113526264104,1.3457351583680721,1.3341283838169786,1.3552992890344935,1.3467168059320989,1.36675113170491,1.361607602923178,1.353092544078756,1.3619145363065206,1.365811130134618,1.3706681695239782,1.3734931671712192,1.3797047153105904,1.4038548920082219,1.4062643167496343,1.3994795879795086,1.4230773869477111,1.4285796865724165,1.4622588501893332,1.4452901583838076,1.4585978707751088,1.4621500955714977,1.5001796862774615,1.5349979855683542,1.529007412534512,1.5260565970625806,1.5281105217981628,1.5410671278265167,1.5614331220046764,1.5941688823845268
1.3662711896969315,1.350131760149885,1.3604976508653617,1.3636890485372937,1.3614071290508383,1.3667531972759128,1.3886649327015035,1.3853675518817556,1.3898716735441443,1.3934856253834376,1.4039793758452999,1.4085228259656033,1.4025953648110958,1.4061286933590653,1.440636835739605,1.4492335987791463,1.4542103053585846,1.4649790316207758,1.4652897991957257,1.4759543880117267,1.4807989796500836,1.5162918553822935,1.50532004905868,1.4945672614093524,1.5286984092244895,1.5643747042352973,1.5598765328742903,1.5834873859176617,1.5973822131999804,1.6162479581666136
1.3879088703499893,1.3791475706557828,1.3772760962703077,1.3735687906005882,1.3871122488414203,1.3919578461138404,1.3972369456584532,1.417395695907096,1.4024105204859063,1.41089447791495,1.424292048204547,1.4206875327886366,1.4052847888312001,1.4247679200347683,1.4390884911981305,1.449042786979324,1.4694595346980426,1.4573914460071666,1.4830974381526922,1.4911890143715683,1.4876238704043943,1.4873790502322242,1.5175023894331212,1.5421737444546588,1.5390260318127333,1.5652841261837278,1.585230571711862,1.5908825013884176,1.603517933976793,1.616376328424673
